ASI600A Export Data File
Created: Tue May 12 17:34:34 2020
    Time        L in        F in    
    (s)         (Lo)        (mN)    
   56.66700     1.30321     0.09850 
   56.66800     1.30322     0.09847 
   56.66900     1.30322     0.09849 
   56.67000     1.30324     0.09843 
   56.67100     1.30319     0.09849 
   56.67200     1.30320     0.09843 
   56.67300     1.30320     0.09849 
   56.67400     1.30320     0.09845 
   56.67500     1.30321     0.09854 
   56.67600     1.30322     0.09855 
   56.67700     1.30321     0.09836 
   56.67800     1.30321     0.09854 
   56.67900     1.30321     0.09837 
   56.68000     1.30322     0.09843 
   56.68100     1.30325     0.09846 
   56.68200     1.30321     0.09850 
   56.68300     1.30321     0.09851 
   56.68400     1.30321     0.09842 
   56.68500     1.30322     0.09851 
   56.68600     1.30321     0.09844 
   56.68700     1.30321     0.09841 
   56.68800     1.30320     0.09840 
   56.68900     1.30321     0.09842 
   56.69000     1.30320     0.09851 
   56.69100     1.30322     0.09837 
   56.69200     1.30322     0.09848 
   56.69300     1.30324     0.09835 
   56.69400     1.30321     0.09844 
   56.69500     1.30321     0.09832 
   56.69600     1.30320     0.09841 
   56.69700     1.30324     0.09843 
   56.69800     1.30321     0.09849 
   56.69900     1.30321     0.09852 
   56.70000     1.30320     0.09846 
   56.70100     1.30321     0.09841 
   56.70200     1.30322     0.09846 
   56.70300     1.30324     0.09842 
   56.70400     1.30320     0.09850 
   56.70500     1.30322     0.09842 
   56.70600     1.30320     0.09851 
   56.70700     1.30324     0.09841 
   56.70800     1.30320     0.09846 
   56.70900     1.30322     0.09839 
   56.71000     1.30323     0.09846 
   56.71100     1.30321     0.09846 
   56.71200     1.30324     0.09848 
   56.71300     1.30320     0.09841 
   56.71400     1.30320     0.09851 
   56.71500     1.30320     0.09847 
   56.71600     1.30320     0.09840 
   56.71700     1.30322     0.09845 
   56.71800     1.30320     0.09842 
   56.71900     1.30324     0.09843 
   56.72000     1.30320     0.09844 
   56.72100     1.30322     0.09836 
   56.72200     1.30320     0.09838 
   56.72300     1.30324     0.09839 
   56.72400     1.30321     0.09848 
   56.72500     1.30321     0.09833 
   56.72600     1.30320     0.09852 
   56.72700     1.30322     0.09845 
   56.72800     1.30321     0.09843 
   56.72900     1.30322     0.09841 
   56.73000     1.30323     0.09833 
   56.73100     1.30321     0.09857 
   56.73200     1.30320     0.09834 
   56.73300     1.30320     0.09856 
   56.73400     1.30322     0.09847 
   56.73500     1.30321     0.09858 
   56.73600     1.30324     0.09845 
   56.73700     1.30322     0.09846 
   56.73800     1.30320     0.09842 
   56.73900     1.30320     0.09835 
   56.74000     1.30324     0.09850 
   56.74100     1.30321     0.09839 
   56.74200     1.30325     0.09850 
   56.74300     1.30320     0.09840 
   56.74400     1.30322     0.09843 
   56.74500     1.30321     0.09843 
   56.74600     1.30322     0.09847 
   56.74700     1.30320     0.09830 
   56.74800     1.30322     0.09852 
   56.74900     1.30321     0.09841 
   56.75000     1.30320     0.09851 
   56.75100     1.30320     0.09834 
   56.75200     1.30322     0.09843 
   56.75300     1.30322     0.09833 
   56.75400     1.30320     0.09835 
   56.75500     1.30319     0.09845 
   56.75600     1.30321     0.09834 
   56.75700     1.30322     0.09849 
   56.75800     1.30319     0.09836 
   56.75900     1.30320     0.09841 
   56.76000     1.30320     0.09838 
   56.76100     1.30320     0.09838 
   56.76200     1.30321     0.09836 
   56.76300     1.30321     0.09843 
   56.76400     1.30321     0.09838 
   56.76500     1.30322     0.09844 
   56.76600     1.30320     0.09854 
   56.76700     1.30320     0.09850 
   56.76800     1.30322     0.09847 
   56.76900     1.30320     0.09849 
   56.77000     1.30325     0.09835 
   56.77100     1.30320     0.09840 
   56.77200     1.30320     0.09836 
   56.77300     1.30320     0.09849 
   56.77400     1.30321     0.09844 
   56.77500     1.30322     0.09849 
   56.77600     1.30322     0.09852 
   56.77700     1.30322     0.09851 
   56.77800     1.30321     0.09847 
   56.77900     1.30322     0.09845 
   56.78000     1.30321     0.09846 
   56.78100     1.30320     0.09835 
   56.78200     1.30321     0.09839 
   56.78300     1.30325     0.09840 
   56.78400     1.30320     0.09844 
   56.78500     1.30320     0.09836 
   56.78600     1.30321     0.09833 
   56.78700     1.30322     0.09828 
   56.78800     1.30321     0.09827 
   56.78900     1.30320     0.09841 
   56.79000     1.30322     0.09830 
   56.79100     1.30322     0.09842 
   56.79200     1.30320     0.09832 
   56.79300     1.30323     0.09836 
   56.79400     1.30321     0.09837 
   56.79500     1.30321     0.09835 
   56.79600     1.30321     0.09839 
   56.79700     1.30320     0.09830 
   56.79800     1.30321     0.09846 
   56.79900     1.30321     0.09830 
   56.80000     1.30321     0.09851 
   56.80100     1.30321     0.09834 
   56.80200     1.30321     0.09843 
   56.80300     1.30322     0.09845 
   56.80400     1.30323     0.09835 
   56.80500     1.30320     0.09844 
   56.80600     1.30320     0.09835 
   56.80700     1.30321     0.09843 
   56.80800     1.30320     0.09838 
   56.80900     1.30321     0.09837 
   56.81000     1.30323     0.09839 
   56.81100     1.30320     0.09846 
   56.81200     1.30320     0.09835 
   56.81300     1.30321     0.09833 
   56.81400     1.30320     0.09832 
   56.81500     1.30322     0.09841 
   56.81600     1.30320     0.09827 
   56.81700     1.30322     0.09838 
   56.81800     1.30325     0.09841 
   56.81900     1.30321     0.09841 
   56.82000     1.30320     0.09833 
   56.82100     1.30323     0.09829 
   56.82200     1.30325     0.09837 
   56.82300     1.30322     0.09833 
   56.82400     1.30322     0.09840 
   56.82500     1.30325     0.09849 
   56.82600     1.30323     0.09842 
   56.82700     1.30321     0.09838 
   56.82800     1.30320     0.09840 
   56.82900     1.30322     0.09834 
   56.83000     1.30323     0.09838 
   56.83100     1.30319     0.09836 
   56.83200     1.30320     0.09839 
   56.83300     1.30321     0.09838 
   56.83400     1.30320     0.09846 
   56.83500     1.30321     0.09840 
   56.83600     1.30322     0.09840 
   56.83700     1.30322     0.09844 
   56.83800     1.30322     0.09835 
   56.83900     1.30320     0.09839 
   56.84000     1.30320     0.09834 
   56.84100     1.30321     0.09844 
   56.84200     1.30320     0.09832 
   56.84300     1.30320     0.09829 
   56.84400     1.30320     0.09841 
   56.84500     1.30320     0.09839 
   56.84600     1.30321     0.09842 
   56.84700     1.30320     0.09828 
   56.84800     1.30322     0.09846 
   56.84900     1.30324     0.09833 
   56.85000     1.30325     0.09863 
   56.85100     1.30321     0.09831 
   56.85200     1.30320     0.09830 
   56.85300     1.30322     0.09851 
   56.85400     1.30320     0.09835 
   56.85500     1.30321     0.09844 
   56.85600     1.30323     0.09844 
   56.85700     1.30320     0.09850 
   56.85800     1.30321     0.09842 
   56.85900     1.30320     0.09853 
   56.86000     1.30322     0.09840 
   56.86100     1.30320     0.09851 
   56.86200     1.30323     0.09844 
   56.86300     1.30320     0.09842 
   56.86400     1.30320     0.09839 
   56.86500     1.30321     0.09835 
   56.86600     1.30320     0.09846 
   56.86700     1.30320     0.09842 
   56.86800     1.30321     0.09846 
   56.86900     1.30320     0.09838 
   56.87000     1.30320     0.09837 
   56.87100     1.30321     0.09841 
   56.87200     1.30322     0.09830 
   56.87300     1.30321     0.09840 
   56.87400     1.30324     0.09829 
   56.87500     1.30323     0.09846 
   56.87600     1.30320     0.09835 
   56.87700     1.30322     0.09845 
   56.87800     1.30319     0.09837 
   56.87900     1.30320     0.09841 
   56.88000     1.30322     0.09834 
   56.88100     1.30320     0.09830 
   56.88200     1.30321     0.09845 
   56.88300     1.30323     0.09840 
   56.88400     1.30323     0.09841 
   56.88500     1.30321     0.09840 
   56.88600     1.30319     0.09832 
   56.88700     1.30321     0.09838 
   56.88800     1.30324     0.09829 
   56.88900     1.30322     0.09840 
   56.89000     1.30320     0.09834 
   56.89100     1.30320     0.09842 
   56.89200     1.30321     0.09831 
   56.89300     1.30320     0.09838 
   56.89400     1.30320     0.09843 
   56.89500     1.30321     0.09842 
   56.89600     1.30322     0.09837 
   56.89700     1.30320     0.09840 
   56.89800     1.30320     0.09838 
   56.89900     1.30323     0.09834 
   56.90000     1.30320     0.09835 
   56.90100     1.30320     0.09835 
   56.90200     1.30323     0.09841 
   56.90300     1.30322     0.09838 
   56.90400     1.30320     0.09835 
   56.90500     1.30320     0.09840 
   56.90600     1.30323     0.09834 
   56.90700     1.30320     0.09836 
   56.90800     1.30322     0.09835 
   56.90900     1.30323     0.09833 
   56.91000     1.30320     0.09838 
   56.91100     1.30321     0.09840 
   56.91200     1.30322     0.09836 
   56.91300     1.30323     0.09838 
   56.91400     1.30321     0.09842 
   56.91500     1.30322     0.09828 
   56.91600     1.30323     0.09839 
   56.91700     1.30319     0.09837 
   56.91800     1.30323     0.09838 
   56.91900     1.30322     0.09828 
   56.92000     1.30324     0.09835 
   56.92100     1.30322     0.09833 
   56.92200     1.30324     0.09837 
   56.92300     1.30320     0.09828 
   56.92400     1.30324     0.09834 
   56.92500     1.30320     0.09839 
   56.92600     1.30321     0.09831 
   56.92700     1.30320     0.09831 
   56.92800     1.30322     0.09835 
   56.92900     1.30321     0.09832 
   56.93000     1.30320     0.09836 
   56.93100     1.30320     0.09836 
   56.93200     1.30322     0.09833 
   56.93300     1.30321     0.09833 
   56.93400     1.30319     0.09835 
   56.93500     1.30320     0.09833 
   56.93600     1.30321     0.09835 
   56.93700     1.30320     0.09835 
   56.93800     1.30322     0.09830 
   56.93900     1.30323     0.09828 
   56.94000     1.30321     0.09832 
   56.94100     1.30320     0.09842 
   56.94200     1.30321     0.09832 
   56.94300     1.30320     0.09840 
   56.94400     1.30321     0.09848 
   56.94500     1.30323     0.09828 
   56.94600     1.30322     0.09829 
   56.94700     1.30321     0.09832 
   56.94800     1.30320     0.09842 
   56.94900     1.30322     0.09829 
   56.95000     1.30320     0.09841 
   56.95100     1.30320     0.09832 
   56.95200     1.30322     0.09834 
   56.95300     1.30320     0.09836 
   56.95400     1.30322     0.09824 
   56.95500     1.30320     0.09836 
   56.95600     1.30321     0.09832 
   56.95700     1.30321     0.09839 
   56.95800     1.30322     0.09835 
   56.95900     1.30322     0.09845 
   56.96000     1.30321     0.09833 
   56.96100     1.30324     0.09824 
   56.96200     1.30321     0.09835 
   56.96300     1.30324     0.09832 
   56.96400     1.30321     0.09839 
   56.96500     1.30320     0.09830 
   56.96600     1.30320     0.09837 
   56.96700     1.30325     0.09830 
   56.96800     1.30321     0.09843 
   56.96900     1.30321     0.09833 
   56.97000     1.30320     0.09843 
   56.97100     1.30320     0.09835 
   56.97200     1.30320     0.09849 
   56.97300     1.30321     0.09838 
   56.97400     1.30321     0.09829 
   56.97500     1.30320     0.09842 
   56.97600     1.30320     0.09837 
   56.97700     1.30322     0.09837 
   56.97800     1.30321     0.09831 
   56.97900     1.30319     0.09830 
   56.98000     1.30322     0.09837 
   56.98100     1.30321     0.09824 
   56.98200     1.30322     0.09830 
   56.98300     1.30322     0.09833 
   56.98400     1.30324     0.09841 
   56.98500     1.30324     0.09842 
   56.98600     1.30320     0.09838 
   56.98700     1.30321     0.09835 
   56.98800     1.30321     0.09825 
   56.98900     1.30321     0.09836 
   56.99000     1.30322     0.09837 
   56.99100     1.30323     0.09836 
   56.99200     1.30320     0.09828 
   56.99300     1.30324     0.09832 
   56.99400     1.30320     0.09834 
   56.99500     1.30321     0.09827 
   56.99600     1.30321     0.09839 
   56.99700     1.30321     0.09831 
   56.99800     1.30324     0.09835 
   56.99900     1.30321     0.09831 
   57.00000     1.30323     0.09827 
   57.00100     1.30321     0.09829 
   57.00200     1.30320     0.09837 
   57.00300     1.30320     0.09831 
   57.00400     1.30320     0.09823 
   57.00500     1.30320     0.09835 
   57.00600     1.30321     0.09833 
   57.00700     1.30323     0.09841 
   57.00800     1.30319     0.09825 
   57.00900     1.30325     0.09846 
   57.01000     1.30321     0.09836 
   57.01100     1.30320     0.09845 
   57.01200     1.30320     0.09835 
   57.01300     1.30321     0.09830 
   57.01400     1.30319     0.09832 
   57.01500     1.30321     0.09819 
   57.01600     1.30321     0.09833 
   57.01700     1.30320     0.09833 
   57.01800     1.30322     0.09842 
   57.01900     1.30321     0.09838 
   57.02000     1.30322     0.09833 
   57.02100     1.30322     0.09833 
   57.02200     1.30320     0.09838 
   57.02300     1.30321     0.09836 
   57.02400     1.30322     0.09826 
   57.02500     1.30321     0.09844 
   57.02600     1.30322     0.09843 
   57.02700     1.30322     0.09835 
   57.02800     1.30320     0.09832 
   57.02900     1.30319     0.09830 
   57.03000     1.30322     0.09842 
   57.03100     1.30320     0.09824 
   57.03200     1.30321     0.09829 
   57.03300     1.30321     0.09831 
   57.03400     1.30320     0.09835 
   57.03500     1.30321     0.09831 
   57.03600     1.30321     0.09825 
   57.03700     1.30320     0.09830 
   57.03800     1.30323     0.09827 
   57.03900     1.30321     0.09831 
   57.04000     1.30320     0.09826 
   57.04100     1.30320     0.09831 
   57.04200     1.30320     0.09832 
   57.04300     1.30320     0.09830 
   57.04400     1.30320     0.09830 
   57.04500     1.30325     0.09828 
   57.04600     1.30322     0.09837 
   57.04700     1.30320     0.09823 
   57.04800     1.30320     0.09832 
   57.04900     1.30322     0.09822 
   57.05000     1.30320     0.09835 
   57.05100     1.30321     0.09820 
   57.05200     1.30322     0.09828 
   57.05300     1.30321     0.09839 
   57.05400     1.30320     0.09830 
   57.05500     1.30320     0.09827 
   57.05600     1.30320     0.09829 
   57.05700     1.30320     0.09832 
   57.05800     1.30325     0.09831 
   57.05900     1.30323     0.09830 
   57.06000     1.30322     0.09829 
   57.06100     1.30321     0.09830 
   57.06200     1.30321     0.09828 
   57.06300     1.30319     0.09826 
   57.06400     1.30322     0.09831 
   57.06500     1.30321     0.09833 
   57.06600     1.30321     0.09834 
   57.06700     1.30322     0.09832 
   57.06800     1.30322     0.09832 
   57.06900     1.30321     0.09825 
   57.07000     1.30320     0.09828 
   57.07100     1.30321     0.09833 
   57.07200     1.30323     0.09830 
   57.07300     1.30320     0.09833 
   57.07400     1.30322     0.09826 
   57.07500     1.30320     0.09828 
   57.07600     1.30324     0.09826 
   57.07700     1.30322     0.09831 
   57.07800     1.30320     0.09829 
   57.07900     1.30322     0.09829 
   57.08000     1.30321     0.09838 
   57.08100     1.30323     0.09818 
   57.08200     1.30320     0.09836 
   57.08300     1.30321     0.09827 
   57.08400     1.30320     0.09829 
   57.08500     1.30320     0.09827 
   57.08600     1.30323     0.09827 
   57.08700     1.30322     0.09819 
   57.08800     1.30322     0.09827 
   57.08900     1.30322     0.09822 
   57.09000     1.30322     0.09826 
   57.09100     1.30322     0.09834 
   57.09200     1.30323     0.09829 
   57.09300     1.30322     0.09831 
   57.09400     1.30321     0.09823 
   57.09500     1.30321     0.09829 
   57.09600     1.30319     0.09834 
   57.09700     1.30321     0.09828 
   57.09800     1.30323     0.09823 
   57.09900     1.30323     0.09831 
   57.10000     1.30320     0.09837 
   57.10100     1.30323     0.09822 
   57.10200     1.30321     0.09829 
   57.10300     1.30320     0.09836 
   57.10400     1.30321     0.09815 
   57.10500     1.30320     0.09826 
   57.10600     1.30323     0.09822 
   57.10700     1.30325     0.09830 
   57.10800     1.30321     0.09822 
   57.10900     1.30320     0.09837 
   57.11000     1.30321     0.09826 
   57.11100     1.30321     0.09830 
   57.11200     1.30323     0.09834 
   57.11300     1.30321     0.09808 
   57.11400     1.30320     0.09832 
   57.11500     1.30321     0.09825 
   57.11600     1.30321     0.09832 
   57.11700     1.30322     0.09827 
   57.11800     1.30323     0.09834 
   57.11900     1.30324     0.09829 
   57.12000     1.30320     0.09824 
   57.12100     1.30322     0.09828 
   57.12200     1.30322     0.09823 
   57.12300     1.30321     0.09832 
   57.12400     1.30320     0.09823 
   57.12500     1.30320     0.09821 
   57.12600     1.30320     0.09825 
   57.12700     1.30321     0.09824 
   57.12800     1.30320     0.09819 
   57.12900     1.30322     0.09818 
   57.13000     1.30321     0.09822 
   57.13100     1.30322     0.09819 
   57.13200     1.30321     0.09824 
   57.13300     1.30321     0.09824 
   57.13400     1.30322     0.09829 
   57.13500     1.30322     0.09818 
   57.13600     1.30321     0.09827 
   57.13700     1.30322     0.09820 
   57.13800     1.30323     0.09822 
   57.13900     1.30321     0.09826 
   57.14000     1.30322     0.09819 
   57.14100     1.30322     0.09833 
   57.14200     1.30320     0.09827 
   57.14300     1.30324     0.09825 
   57.14400     1.30322     0.09820 
   57.14500     1.30324     0.09822 
   57.14600     1.30319     0.09829 
   57.14700     1.30320     0.09816 
   57.14800     1.30321     0.09829 
   57.14900     1.30320     0.09822 
   57.15000     1.30321     0.09830 
   57.15100     1.30321     0.09829 
   57.15200     1.30321     0.09823 
   57.15300     1.30323     0.09831 
   57.15400     1.30320     0.09821 
   57.15500     1.30321     0.09821 
   57.15600     1.30322     0.09819 
   57.15700     1.30320     0.09826 
   57.15800     1.30320     0.09827 
   57.15900     1.30321     0.09826 
   57.16000     1.30319     0.09828 
   57.16100     1.30319     0.09821 
   57.16200     1.30319     0.09826 
   57.16300     1.30321     0.09818 
   57.16400     1.30320     0.09828 
   57.16500     1.30322     0.09824 
   57.16600     1.30321     0.09824 
   57.16700     1.30320     0.09820 
   57.16800     1.30324     0.09821 
   57.16900     1.30322     0.09823 
   57.17000     1.30320     0.09817 
   57.17100     1.30320     0.09822 
   57.17200     1.30321     0.09821 
   57.17300     1.30322     0.09830 
   57.17400     1.30321     0.09819 
   57.17500     1.30325     0.09819 
   57.17600     1.30322     0.09828 
   57.17700     1.30320     0.09832 
   57.17800     1.30322     0.09819 
   57.17900     1.30319     0.09822 
   57.18000     1.30322     0.09823 
   57.18100     1.30321     0.09817 
   57.18200     1.30320     0.09828 
   57.18300     1.30322     0.09809 
   57.18400     1.30320     0.09827 
   57.18500     1.30324     0.09823 
   57.18600     1.30323     0.09815 
   57.18700     1.30322     0.09823 
   57.18800     1.30322     0.09814 
   57.18900     1.30320     0.09831 
   57.19000     1.30325     0.09811 
   57.19100     1.30321     0.09830 
   57.19200     1.30321     0.09820 
   57.19300     1.30322     0.09831 
   57.19400     1.30319     0.09828 
   57.19500     1.30320     0.09820 
   57.19600     1.30321     0.09828 
   57.19700     1.30322     0.09822 
   57.19800     1.30322     0.09826 
   57.19900     1.30320     0.09823 
   57.20000     1.30325     0.09831 
   57.20100     1.30322     0.09820 
   57.20200     1.30320     0.09818 
   57.20300     1.30322     0.09830 
   57.20400     1.30322     0.09819 
   57.20500     1.30324     0.09828 
   57.20600     1.30320     0.09817 
   57.20700     1.30322     0.09830 
   57.20800     1.30324     0.09824 
   57.20900     1.30322     0.09820 
   57.21000     1.30322     0.09834 
   57.21100     1.30321     0.09824 
   57.21200     1.30321     0.09817 
   57.21300     1.30321     0.09816 
   57.21400     1.30321     0.09825 
   57.21500     1.30321     0.09817 
   57.21600     1.30320     0.09826 
   57.21700     1.30322     0.09821 
   57.21800     1.30324     0.09824 
   57.21900     1.30322     0.09823 
   57.22000     1.30321     0.09816 
   57.22100     1.30320     0.09816 
   57.22200     1.30321     0.09811 
   57.22300     1.30321     0.09828 
   57.22400     1.30320     0.09819 
   57.22500     1.30321     0.09825 
   57.22600     1.30322     0.09826 
   57.22700     1.30320     0.09831 
   57.22800     1.30323     0.09820 
   57.22900     1.30322     0.09812 
   57.23000     1.30323     0.09825 
   57.23100     1.30320     0.09823 
   57.23200     1.30323     0.09823 
   57.23300     1.30322     0.09823 
   57.23400     1.30320     0.09819 
   57.23500     1.30320     0.09823 
   57.23600     1.30324     0.09821 
   57.23700     1.30320     0.09821 
   57.23800     1.30321     0.09817 
   57.23900     1.30320     0.09820 
   57.24000     1.30321     0.09817 
   57.24100     1.30322     0.09815 
   57.24200     1.30321     0.09819 
   57.24300     1.30321     0.09816 
   57.24400     1.30320     0.09813 
   57.24500     1.30321     0.09815 
   57.24600     1.30322     0.09823 
   57.24700     1.30320     0.09822 
   57.24800     1.30320     0.09815 
   57.24900     1.30322     0.09814 
   57.25000     1.30320     0.09822 
   57.25100     1.30322     0.09822 
   57.25200     1.30321     0.09818 
   57.25300     1.30320     0.09826 
   57.25400     1.30320     0.09814 
   57.25500     1.30321     0.09827 
   57.25600     1.30320     0.09818 
   57.25700     1.30321     0.09835 
   57.25800     1.30321     0.09825 
   57.25900     1.30321     0.09822 
   57.26000     1.30323     0.09819 
   57.26100     1.30321     0.09817 
   57.26200     1.30322     0.09820 
   57.26300     1.30322     0.09813 
   57.26400     1.30323     0.09815 
   57.26500     1.30321     0.09815 
   57.26600     1.30321     0.09829 
   57.26700     1.30319     0.09806 
   57.26800     1.30321     0.09817 
   57.26900     1.30325     0.09820 
   57.27000     1.30322     0.09820 
   57.27100     1.30321     0.09815 
   57.27200     1.30321     0.09818 
   57.27300     1.30320     0.09829 
   57.27400     1.30321     0.09817 
   57.27500     1.30321     0.09825 
   57.27600     1.30321     0.09820 
   57.27700     1.30320     0.09828 
   57.27800     1.30322     0.09824 
   57.27900     1.30320     0.09816 
   57.28000     1.30321     0.09818 
   57.28100     1.30320     0.09831 
   57.28200     1.30319     0.09816 
   57.28300     1.30322     0.09827 
   57.28400     1.30323     0.09818 
   57.28500     1.30321     0.09817 
   57.28600     1.30320     0.09827 
   57.28700     1.30319     0.09817 
   57.28800     1.30320     0.09832 
   57.28900     1.30320     0.09816 
   57.29000     1.30324     0.09822 
   57.29100     1.30321     0.09821 
   57.29200     1.30325     0.09828 
   57.29300     1.30320     0.09815 
   57.29400     1.30322     0.09823 
   57.29500     1.30322     0.09821 
   57.29600     1.30322     0.09816 
   57.29700     1.30322     0.09826 
   57.29800     1.30322     0.09816 
   57.29900     1.30320     0.09832 
   57.30000     1.30320     0.09815 
   57.30100     1.30321     0.09824 
   57.30200     1.30324     0.09825 
   57.30300     1.30320     0.09816 
   57.30400     1.30320     0.09828 
   57.30500     1.30320     0.09817 
   57.30600     1.30321     0.09821 
   57.30700     1.30317     0.09816 
   57.30800     1.30322     0.09815 
   57.30900     1.30320     0.09823 
   57.31000     1.30323     0.09820 
   57.31100     1.30322     0.09809 
   57.31200     1.30321     0.09822 
   57.31300     1.30322     0.09816 
   57.31400     1.30320     0.09815 
   57.31500     1.30322     0.09811 
   57.31600     1.30321     0.09819 
   57.31700     1.30320     0.09815 
   57.31800     1.30321     0.09820 
   57.31900     1.30319     0.09813 
   57.32000     1.30320     0.09821 
   57.32100     1.30321     0.09824 
   57.32200     1.30322     0.09811 
   57.32300     1.30322     0.09815 
   57.32400     1.30321     0.09809 
   57.32500     1.30322     0.09817 
   57.32600     1.30320     0.09816 
   57.32700     1.30320     0.09826 
   57.32800     1.30321     0.09818 
   57.32900     1.30320     0.09818 
   57.33000     1.30320     0.09818 
   57.33100     1.30320     0.09819 
   57.33200     1.30325     0.09822 
   57.33300     1.30321     0.09803 
   57.33400     1.30320     0.09804 
   57.33500     1.30320     0.09791 
   57.33600     1.30321     0.09795 
   57.33700     1.30320     0.09789 
   57.33800     1.30322     0.09785 
   57.33900     1.30322     0.09787 
   57.34000     1.30320     0.09784 
   57.34100     1.30319     0.09781 
   57.34200     1.30325     0.09776 
   57.34300     1.30322     0.09778 
   57.34400     1.30322     0.09779 
   57.34500     1.30321     0.09790 
   57.34600     1.30322     0.09783 
   57.34700     1.30322     0.09781 
   57.34800     1.30320     0.09796 
   57.34900     1.30322     0.09782 
   57.35000     1.30323     0.09785 
   57.35100     1.30323     0.09789 
   57.35200     1.30326     0.09781 
   57.35300     1.30321     0.09798 
   57.35400     1.30320     0.09777 
   57.35500     1.30320     0.09794 
   57.35600     1.30321     0.09786 
   57.35700     1.30320     0.09786 
   57.35800     1.30318     0.09782 
   57.35900     1.30318     0.09800 
   57.36000     1.30323     0.09806 
   57.36100     1.30322     0.09814 
   57.36200     1.30320     0.09820 
   57.36300     1.30321     0.09814 
   57.36400     1.30321     0.09820 
   57.36500     1.30321     0.09818 
   57.36600     1.30321     0.09824 
   57.36700     1.30321     0.09815 
   57.36800     1.30321     0.09829 
   57.36900     1.30319     0.09812 
   57.37000     1.30320     0.09814 
   57.37100     1.30322     0.09827 
   57.37200     1.30322     0.09817 
   57.37300     1.30320     0.09824 
   57.37400     1.30321     0.09819 
   57.37500     1.30320     0.09822 
   57.37600     1.30321     0.09811 
   57.37700     1.30319     0.09815 
   57.37800     1.30322     0.09819 
   57.37900     1.30320     0.09817 
   57.38000     1.30322     0.09825 
   57.38100     1.30320     0.09818 
   57.38200     1.30324     0.09822 
   57.38300     1.30320     0.09816 
   57.38400     1.30322     0.09820 
   57.38500     1.30321     0.09813 
   57.38600     1.30322     0.09813 
   57.38700     1.30320     0.09825 
   57.38800     1.30321     0.09804 
   57.38900     1.30320     0.09817 
   57.39000     1.30325     0.09814 
   57.39100     1.30321     0.09825 
   57.39200     1.30320     0.09819 
   57.39300     1.30321     0.09815 
   57.39400     1.30320     0.09815 
   57.39500     1.30322     0.09811 
   57.39600     1.30321     0.09811 
   57.39700     1.30320     0.09814 
   57.39800     1.30322     0.09829 
   57.39900     1.30323     0.09810 
   57.40000     1.30320     0.09823 
   57.40100     1.30321     0.09814 
   57.40200     1.30320     0.09811 
   57.40300     1.30319     0.09818 
   57.40400     1.30321     0.09810 
   57.40500     1.30324     0.09815 
   57.40600     1.30321     0.09809 
   57.40700     1.30322     0.09816 
   57.40800     1.30320     0.09815 
   57.40900     1.30321     0.09822 
   57.41000     1.30324     0.09815 
   57.41100     1.30322     0.09812 
   57.41200     1.30321     0.09809 
   57.41300     1.30322     0.09816 
   57.41400     1.30322     0.09816 
   57.41500     1.30322     0.09811 
   57.41600     1.30320     0.09818 
   57.41700     1.30321     0.09813 
   57.41800     1.30320     0.09816 
   57.41900     1.30320     0.09811 
   57.42000     1.30320     0.09803 
   57.42100     1.30320     0.09813 
   57.42200     1.30321     0.09805 
   57.42300     1.30321     0.09813 
   57.42400     1.30321     0.09805 
   57.42500     1.30319     0.09822 
   57.42600     1.30323     0.09826 
   57.42700     1.30320     0.09822 
   57.42800     1.30320     0.09818 
   57.42900     1.30324     0.09824 
   57.43000     1.30320     0.09830 
   57.43100     1.30321     0.09815 
   57.43200     1.30324     0.09836 
   57.43300     1.30322     0.09818 
   57.43400     1.30321     0.09822 
   57.43500     1.30321     0.09829 
   57.43600     1.30319     0.09818 
   57.43700     1.30324     0.09824 
   57.43800     1.30322     0.09809 
   57.43900     1.30321     0.09826 
   57.44000     1.30321     0.09822 
   57.44100     1.30320     0.09820 
   57.44200     1.30321     0.09822 
   57.44300     1.30322     0.09820 
   57.44400     1.30322     0.09822 
   57.44500     1.30320     0.09815 
   57.44600     1.30320     0.09814 
   57.44700     1.30320     0.09821 
   57.44800     1.30322     0.09825 
   57.44900     1.30322     0.09814 
   57.45000     1.30322     0.09809 
   57.45100     1.30321     0.09811 
   57.45200     1.30320     0.09811 
   57.45300     1.30321     0.09820 
   57.45400     1.30319     0.09811 
   57.45500     1.30319     0.09812 
   57.45600     1.30321     0.09807 
   57.45700     1.30322     0.09819 
   57.45800     1.30321     0.09808 
   57.45900     1.30321     0.09822 
   57.46000     1.30321     0.09818 
   57.46100     1.30323     0.09807 
   57.46200     1.30320     0.09803 
   57.46300     1.30321     0.09810 
   57.46400     1.30320     0.09818 
   57.46500     1.30320     0.09804 
   57.46600     1.30324     0.09821 
   57.46700     1.30322     0.09814 
   57.46800     1.30322     0.09812 
   57.46900     1.30321     0.09815 
   57.47000     1.30320     0.09801 
   57.47100     1.30320     0.09821 
   57.47200     1.30320     0.09810 
   57.47300     1.30320     0.09814 
   57.47400     1.30320     0.09812 
   57.47500     1.30318     0.09819 
   57.47600     1.30320     0.09812 
   57.47700     1.30324     0.09809 
   57.47800     1.30321     0.09812 
   57.47900     1.30320     0.09814 
   57.48000     1.30320     0.09819 
   57.48100     1.30321     0.09802 
   57.48200     1.30322     0.09817 
   57.48300     1.30320     0.09811 
   57.48400     1.30323     0.09812 
   57.48500     1.30320     0.09813 
   57.48600     1.30320     0.09815 
